^SAMPLE = GSM170595
!Sample_title = Melanoma cell line A02
!Sample_geo_accession = GSM170595
!Sample_status = Public on Mar 31 2007
!Sample_submission_date = Feb 20 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Melanoma cell line A02
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Melanoma cell line established from metastatic melanoma
!Sample_biomaterial_provider_ch1 = Ms. M Down
!Sample_growth_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450.
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). 
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM170nnn/GSM170595/suppl/GSM170595.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM170nnn/GSM170595/suppl/GSM170595.CHP.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7127
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal value
#ABS_CALL = signal absent/present
#DETECTION-P-VALUE = detection p-value
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION-P-VALUE
AFFX-BioB-5_at	310.063	P	0.000389797
AFFX-BioB-M_at	436.399	P	4.42873e-05
AFFX-BioB-3_at	306.376	P	7.00668e-05
AFFX-BioC-5_at	673.155	P	4.42873e-05
AFFX-BioC-3_at	685.116	P	4.42873e-05
AFFX-BioDn-5_at	876.534	P	4.42873e-05
AFFX-BioDn-3_at	3200.3	P	4.42873e-05
AFFX-CreX-5_at	7668.18	P	5.16732e-05
AFFX-CreX-3_at	11162.4	P	4.42873e-05
AFFX-DapX-5_at	15.7469	P	0.0219019
AFFX-DapX-M_at	32.9683	P	0.0125468
AFFX-DapX-3_at	37.3455	P	0.000662269
AFFX-LysX-5_at	8.13285	A	0.275146
AFFX-LysX-M_at	1.92538	A	0.834139
AFFX-LysX-3_at	14.0565	A	0.102165
AFFX-PheX-5_at	5.23933	A	0.672921
AFFX-PheX-M_at	1.05544	A	0.976071
AFFX-PheX-3_at	11.1642	A	0.425962
AFFX-ThrX-5_at	3.05676	A	0.814869
AFFX-ThrX-M_at	10.1048	A	0.313723
AFFX-ThrX-3_at	11.2218	A	0.300606
AFFX-TrpnX-5_at	13.3381	A	0.300606
AFFX-TrpnX-M_at	3.19674	A	0.794268
AFFX-TrpnX-3_at	11.5288	A	0.470241
AFFX-r2-Ec-bioB-5_at	366.563	P	0.000244141
AFFX-r2-Ec-bioB-M_at	495.574	P	0.000244141
AFFX-r2-Ec-bioB-3_at	333.1	P	0.000244141
AFFX-r2-Ec-bioC-5_at	707.018	P	0.000244141
AFFX-r2-Ec-bioC-3_at	1083.15	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2934.1	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3760.44	P	0.000244141
AFFX-r2-P1-cre-5_at	13616.8	P	0.000244141
AFFX-r2-P1-cre-3_at	16023.6	P	0.000244141
AFFX-r2-Bs-dap-5_at	24.025	A	0.246094
AFFX-r2-Bs-dap-M_at	38.0377	P	0.000244141
AFFX-r2-Bs-dap-3_at	36.7423	P	0.0012207
AFFX-r2-Bs-lys-5_at	1.63804	A	0.601074
AFFX-r2-Bs-lys-M_at	1.80827	A	0.828613
AFFX-r2-Bs-lys-3_at	16.0172	A	0.0805664
AFFX-r2-Bs-phe-5_at	22.5866	A	0.111572
AFFX-r2-Bs-phe-M_at	15.1194	P	0.0239258
AFFX-r2-Bs-phe-3_at	38.9764	P	0.0239258
AFFX-r2-Bs-thr-3_s_at	3.69008	A	0.870361
AFFX-r2-Bs-thr-M_s_at	19.9044	A	0.19458
AFFX-r2-Bs-thr-5_s_at	15.3007	A	0.19458
AFFX-HUMISGF3A/M97935_5_at	117.849	P	0.000753643
AFFX-HUMISGF3A/M97935_MA_at	231.906	P	0.000126798
AFFX-HUMISGF3A/M97935_MB_at	233.427	P	5.16732e-05
AFFX-HUMISGF3A/M97935_3_at	665.006	P	7.00668e-05
AFFX-HUMRGE/M10098_5_at	60.0817	P	0.0166701
AFFX-HUMRGE/M10098_M_at	82.3607	P	0.0166701
AFFX-HUMRGE/M10098_3_at	146.715	P	0.0012475
AFFX-HUMGAPDH/M33197_5_at	16269.7	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	14400.6	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	14950.8	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	9550.64	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	9995.85	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	10717.8	P	4.42873e-05
AFFX-M27830_5_at	349.541	P	4.42873e-05
AFFX-M27830_M_at	851.237	P	0.00179591
AFFX-M27830_3_at	13.0389	A	0.58862
AFFX-hum_alu_at	16166.2	P	2.6068e-13
1007_s_at	76.7685	P	0.0193035
1053_at	609.818	P	0.000321521
117_at	31.148	P	0.00998544
121_at	208.896	P	0.00754291
1255_g_at	2.89013	A	0.872355
1294_at	36.3782	A	0.204022
1316_at	35.0591	P	0.00358487
1320_at	41.0665	A	0.127645
1405_i_at	5.60979	A	0.724538
1431_at	12.9158	A	0.138765
1438_at	16.6998	A	0.339558
1487_at	337.059	P	0.00653198
1494_f_at	31.4011	A	0.175989
1598_g_at	170.704	P	0.0351629
160020_at	563.621	P	0.000561689
1729_at	175.965	P	0.000265621
1773_at	561.287	P	0.000467546
177_at	112.674	P	0.000265621
