^SAMPLE = GSM169529
!Sample_title = melanoma cell line D14
!Sample_geo_accession = GSM169529
!Sample_status = Public on Mar 31 2007
!Sample_submission_date = Feb 19 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = melanoma cell line D14
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = melanoma cell line D14 established from metastatic melanoma
!Sample_biomaterial_provider_ch1 = Dr C. Schmidt
!Sample_growth_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450.
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). 
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM169nnn/GSM169529/suppl/GSM169529.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM169nnn/GSM169529/suppl/GSM169529.CHP.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7127
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal value
#ABS_CALL = signal absent/present
#DETECTION-P-VALUE = detection p-value
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION-P-VALUE
AFFX-BioB-5_at	209.861	P	0.000581214
AFFX-BioB-M_at	284.052	P	4.42873e-05
AFFX-BioB-3_at	173.726	P	0.00010954
AFFX-BioC-5_at	512.298	P	4.42873e-05
AFFX-BioC-3_at	484.476	P	5.16732e-05
AFFX-BioDn-5_at	608.798	P	4.42873e-05
AFFX-BioDn-3_at	2438.83	P	5.16732e-05
AFFX-CreX-5_at	6164.07	P	5.16732e-05
AFFX-CreX-3_at	8687.93	P	4.42873e-05
AFFX-DapX-5_at	21.3449	P	0.0182806
AFFX-DapX-M_at	44.3907	P	0.0336773
AFFX-DapX-3_at	44.0484	P	0.000972149
AFFX-LysX-5_at	8.28274	A	0.440646
AFFX-LysX-M_at	17.7048	A	0.239063
AFFX-LysX-3_at	8.66732	A	0.147939
AFFX-PheX-5_at	3.74975	A	0.470241
AFFX-PheX-M_at	2.7586	A	0.772364
AFFX-PheX-3_at	13.2745	A	0.52976
AFFX-ThrX-5_at	1.37299	A	0.686277
AFFX-ThrX-M_at	10.2469	A	0.195246
AFFX-ThrX-3_at	6.90167	A	0.340661
AFFX-TrpnX-5_at	3.02177	A	0.41138
AFFX-TrpnX-M_at	2.49675	A	0.699394
AFFX-TrpnX-3_at	4.30694	A	0.58862
AFFX-r2-Ec-bioB-5_at	282.389	P	0.000244141
AFFX-r2-Ec-bioB-M_at	395.963	P	0.000244141
AFFX-r2-Ec-bioB-3_at	242.54	P	0.000244141
AFFX-r2-Ec-bioC-5_at	546.198	P	0.000244141
AFFX-r2-Ec-bioC-3_at	710.122	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2366.61	P	0.000244141
AFFX-r2-Ec-bioD-3_at	2934.31	P	0.000244141
AFFX-r2-P1-cre-5_at	9743.5	P	0.000244141
AFFX-r2-P1-cre-3_at	12068	P	0.000244141
AFFX-r2-Bs-dap-5_at	25.6176	P	0.0368652
AFFX-r2-Bs-dap-M_at	44.0348	P	0.000732422
AFFX-r2-Bs-dap-3_at	37.002	P	0.00292969
AFFX-r2-Bs-lys-5_at	0.988687	A	0.888428
AFFX-r2-Bs-lys-M_at	6.03921	A	0.533936
AFFX-r2-Bs-lys-3_at	10.8275	A	0.144043
AFFX-r2-Bs-phe-5_at	0.533242	A	0.696289
AFFX-r2-Bs-phe-M_at	1.51732	A	0.696289
AFFX-r2-Bs-phe-3_at	19.3759	P	0.0375977
AFFX-r2-Bs-thr-3_s_at	1.32119	A	0.943848
AFFX-r2-Bs-thr-M_s_at	17.9504	A	0.246094
AFFX-r2-Bs-thr-5_s_at	22.6843	P	0.0185547
AFFX-HUMISGF3A/M97935_5_at	622.266	P	7.00668e-05
AFFX-HUMISGF3A/M97935_MA_at	1047.05	P	4.42873e-05
AFFX-HUMISGF3A/M97935_MB_at	940.677	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	2146.86	P	4.42873e-05
AFFX-HUMRGE/M10098_5_at	41.2463	P	0.0012475
AFFX-HUMRGE/M10098_M_at	67.4812	P	0.00255552
AFFX-HUMRGE/M10098_3_at	66.7984	P	0.0044838
AFFX-HUMGAPDH/M33197_5_at	10782.3	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	9783.92	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	10504.3	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	9056.23	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	9477.67	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	10245.5	P	4.42873e-05
AFFX-M27830_5_at	143.88	P	4.42873e-05
AFFX-M27830_M_at	257.641	P	0.0113844
AFFX-M27830_3_at	14.967	A	0.5
AFFX-hum_alu_at	12447.8	P	2.6068e-13
1007_s_at	587.231	P	0.000467546
1053_at	676.541	P	0.000388206
117_at	51.5848	P	0.000959383
121_at	225.609	P	0.00261695
1255_g_at	3.4866	A	0.621816
1294_at	126.902	P	0.00160229
1316_at	38.2019	P	0.00306668
1320_at	7.76429	A	0.52062
1405_i_at	240.722	P	0.000761638
1431_at	17.1204	M	0.0544704
1438_at	115.085	P	0.00160229
1487_at	192.953	P	0.0313357
1494_f_at	34.0422	P	0.0218664
1598_g_at	201.844	P	0.0193035
160020_at	682.849	P	0.000388206
1729_at	355.349	P	0.000321521
1773_at	305.772	P	0.000561689
177_at	64.6613	P	0.000218889
