^SAMPLE = GSM276762
!Sample_title = SkMel31_Signal_8388
!Sample_geo_accession = GSM276762
!Sample_status = Public on Jan 29 2009
!Sample_submission_date = Mar 21 2008
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = human melanoma, melphalan
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = treatment: melphalan
!Sample_characteristics_ch1 = metastatic melanoma
!Sample_characteristics_ch1 = BRAF WT
!Sample_characteristics_ch1 = NRAS WT
!Sample_biomaterial_provider_ch1 = commercial - ATCC #HTB-73
!Sample_treatment_protocol_ch1 = Cells were grown in standard media (Iscove) supplemented with 10% fetal bovine serum, 2mM L-glutaming and 1% penicillin/streptomycin.   No other drugs or treatments were added.
!Sample_growth_protocol_ch1 = Cells were grown in a sterile incubator maintained at 37°C, 5%CO2.  Cells were split every 3 to 5 days at 1:5 to 1:10 (depending on growth rate) using 0.25% trypsin.
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Cells were harvested from a T150 flask at 80% confluence and RNA isolated using Qiagen RNeasy-plus kit which included a step to eliminate genomic DNA.  Cell pellets were lysed with Qiagen RLT lysis buffer containing 1% β-mercaptoethanol.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = one-cycle cDNA synthesis of 1ug total RNA followed by in-vitro transcription and biotin labeling of antisense cRNA
!Sample_hyb_protocol = Labeled cRNA was hybridized to the HU133plus2 Affymetrix GeneChip for 16hrs followed by washing and staining with biotinylated antistreptavidin antibody according to standard Affymetrix protocols.
!Sample_scan_protocol = Stained array was scanned using the Affymetrix Microarray Suite (GeneChip Operating Software - GCOS) and the GeneChip Scanner 3000
!Sample_description = cells grown in culture for less than 20 passages.
!Sample_data_processing = Expression values across 54675 probe sets or genes were calculated as a function of the difference between the perfect match and mismatch probe signal intensities.  Values were normalized with a scaling factor unique to each array such that average signal intensity for each array was equal to 500.
!Sample_platform_id = GPL570
!Sample_contact_name = Christina,,Augustine
!Sample_contact_email = christi.augustine@duke.edu
!Sample_contact_department = Surgery
!Sample_contact_institute = Duke University Medical Center
!Sample_contact_address = VAMC RmE4001 508 Fulton St.
!Sample_contact_city = Durham
!Sample_contact_state = NC
!Sample_contact_zip/postal_code = 27705
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM276nnn/GSM276762/suppl/GSM276762.CEL.gz
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE10916
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = MAS5.0 signal
#ABS_CALL = 
#DETECTION P-VALUE = 
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	440.2	P	0.0005
AFFX-BioB-M_at	603.6	P	0.0000
AFFX-BioB-3_at	355.6	P	0.0001
AFFX-BioC-5_at	1343.1	P	0.0001
AFFX-BioC-3_at	1413.3	P	0.0001
AFFX-BioDn-5_at	2653.8	P	0.0000
AFFX-BioDn-3_at	6501.0	P	0.0001
AFFX-CreX-5_at	17315.0	P	0.0000
AFFX-CreX-3_at	22208.6	P	0.0000
AFFX-DapX-5_at	29.4	A	0.2751
AFFX-DapX-M_at	28.8	A	0.2877
AFFX-DapX-3_at	8.8	A	0.8341
AFFX-LysX-5_at	6.5	A	0.6994
AFFX-LysX-M_at	6.5	A	0.7609
AFFX-LysX-3_at	17.5	A	0.3006
AFFX-PheX-5_at	5.0	A	0.8149
AFFX-PheX-M_at	5.3	A	0.9043
AFFX-PheX-3_at	40.1	A	0.3684
AFFX-ThrX-5_at	12.8	A	0.7123
AFFX-ThrX-M_at	20.0	A	0.5000
AFFX-ThrX-3_at	10.2	A	0.7943
AFFX-TrpnX-5_at	15.7	A	0.5446
AFFX-TrpnX-M_at	11.4	A	0.7123
AFFX-TrpnX-3_at	1.1	A	0.9634
AFFX-r2-Ec-bioB-5_at	718.4	P	0.0002
AFFX-r2-Ec-bioB-M_at	815.9	P	0.0002
AFFX-r2-Ec-bioB-3_at	669.9	P	0.0002
AFFX-r2-Ec-bioC-5_at	1763.6	P	0.0002
AFFX-r2-Ec-bioC-3_at	1838.5	P	0.0002
AFFX-r2-Ec-bioD-5_at	7430.7	P	0.0002
AFFX-r2-Ec-bioD-3_at	8424.5	P	0.0002
AFFX-r2-P1-cre-5_at	26251.2	P	0.0002
AFFX-r2-P1-cre-3_at	37734.8	P	0.0002
AFFX-r2-Bs-dap-5_at	6.9	A	0.7805
AFFX-r2-Bs-dap-M_at	1.3	A	0.9521
AFFX-r2-Bs-dap-3_at	1.5	A	0.9194
AFFX-r2-Bs-lys-5_at	5.3	A	0.7539
AFFX-r2-Bs-lys-M_at	1.5	A	0.9697
AFFX-r2-Bs-lys-3_at	40.5	A	0.1946
AFFX-r2-Bs-phe-5_at	2.5	A	0.8286
AFFX-r2-Bs-phe-M_at	13.6	A	0.3345
AFFX-r2-Bs-phe-3_at	67.8	A	0.1116
AFFX-r2-Bs-thr-3_s_at	5.2	A	0.8286
AFFX-r2-Bs-thr-M_s_at	22.6	A	0.6655
AFFX-r2-Bs-thr-5_s_at	51.1	P	0.0186
AFFX-HUMISGF3A/M97935_5_at	340.4	P	0.0009
AFFX-HUMISGF3A/M97935_MA_at	914.6	P	0.0001
AFFX-HUMISGF3A/M97935_MB_at	760.5	P	0.0000
AFFX-HUMISGF3A/M97935_3_at	3042.3	P	0.0000
