^SAMPLE = GSM170866
!Sample_title = Melanoma cell line MM229
!Sample_geo_accession = GSM170866
!Sample_status = Public on Mar 31 2007
!Sample_submission_date = Feb 22 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Melanoma cell line MM229
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Melanoma cell line established from metastatic melanoma
!Sample_biomaterial_provider_ch1 = Dr Peter G. Parsons
!Sample_growth_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. 
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). 
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM170nnn/GSM170866/suppl/GSM170866.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM170nnn/GSM170866/suppl/GSM170866.CHP.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7127
!Sample_series_id = GSE7152
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal value
#ABS_CALL = signal absent/present
#DETECTION-P-VALUE = detection p-value
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION-P-VALUE
AFFX-BioB-5_at	217.759	P	0.000195116
AFFX-BioB-M_at	373.985	P	4.42873e-05
AFFX-BioB-3_at	194.494	P	4.42873e-05
AFFX-BioC-5_at	507.05	P	5.16732e-05
AFFX-BioC-3_at	526.741	P	4.42873e-05
AFFX-BioDn-5_at	615.055	P	4.42873e-05
AFFX-BioDn-3_at	2411.33	P	5.16732e-05
AFFX-CreX-5_at	5840.99	P	4.42873e-05
AFFX-CreX-3_at	9024.04	P	4.42873e-05
AFFX-DapX-5_at	203.571	P	7.00668e-05
AFFX-DapX-M_at	311.675	P	0.000753643
AFFX-DapX-3_at	343.831	P	9.4506e-05
AFFX-LysX-5_at	28.2037	P	0.0166701
AFFX-LysX-M_at	27.487	P	0.0200219
AFFX-LysX-3_at	77.032	P	9.4506e-05
AFFX-PheX-5_at	41.3336	P	0.000340305
AFFX-PheX-M_at	44.2433	P	0.00227496
AFFX-PheX-3_at	41.09	P	0.0284573
AFFX-ThrX-5_at	34.2955	P	0.000752926
AFFX-ThrX-M_at	62.1368	P	7.00668e-05
AFFX-ThrX-3_at	90.3	P	0.000340305
AFFX-TrpnX-5_at	2.07095	A	0.876428
AFFX-TrpnX-M_at	4.07155	A	0.712257
AFFX-TrpnX-3_at	12.3059	A	0.123572
AFFX-r2-Ec-bioB-5_at	292.921	P	0.000244141
AFFX-r2-Ec-bioB-M_at	422.831	P	0.000244141
AFFX-r2-Ec-bioB-3_at	268.648	P	0.000244141
AFFX-r2-Ec-bioC-5_at	608.377	P	0.000244141
AFFX-r2-Ec-bioC-3_at	808.573	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2394.02	P	0.000244141
AFFX-r2-Ec-bioD-3_at	2837.98	P	0.000244141
AFFX-r2-P1-cre-5_at	11528.5	P	0.000244141
AFFX-r2-P1-cre-3_at	13236.3	P	0.000244141
AFFX-r2-Bs-dap-5_at	234.766	P	0.000244141
AFFX-r2-Bs-dap-M_at	314.453	P	0.000244141
AFFX-r2-Bs-dap-3_at	424.177	P	0.000244141
AFFX-r2-Bs-lys-5_at	37.8122	P	0.0012207
AFFX-r2-Bs-lys-M_at	40.2316	P	0.00415039
AFFX-r2-Bs-lys-3_at	33.1051	P	0.00415039
AFFX-r2-Bs-phe-5_at	62.8643	P	0.000732422
AFFX-r2-Bs-phe-M_at	25.8289	P	0.000244141
AFFX-r2-Bs-phe-3_at	53.349	P	0.00268555
AFFX-r2-Bs-thr-3_s_at	116.125	P	0.00585938
AFFX-r2-Bs-thr-M_s_at	96.0165	P	0.0012207
AFFX-r2-Bs-thr-5_s_at	68.3295	P	0.000732422
AFFX-HUMISGF3A/M97935_5_at	132.055	P	0.0012475
AFFX-HUMISGF3A/M97935_MA_at	190.071	P	0.000224668
AFFX-HUMISGF3A/M97935_MB_at	147.986	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	555.255	P	7.00668e-05
AFFX-HUMRGE/M10098_5_at	58.8709	P	0.0166701
AFFX-HUMRGE/M10098_M_at	74.9569	P	0.000972149
AFFX-HUMRGE/M10098_3_at	83.4346	P	0.002867
AFFX-HUMGAPDH/M33197_5_at	12471.3	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	11079.7	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	11934.8	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	11844.5	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	12257.6	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	11669.8	P	4.42873e-05
AFFX-M27830_5_at	212.451	P	5.16732e-05
AFFX-M27830_M_at	275.953	P	0.000662269
AFFX-M27830_3_at	6.5564	A	0.686277
AFFX-hum_alu_at	13519.3	P	2.6068e-13
1007_s_at	899.991	P	0.000218889
1053_at	667.594	P	0.000265621
117_at	34.7817	P	0.000265621
121_at	101.41	P	0.00653198
1255_g_at	6.36929	A	0.581931
1294_at	59.2068	P	0.0218664
1316_at	30.3287	P	0.0351629
1320_at	36.0172	A	0.089405
1405_i_at	11.0482	A	0.198363
1431_at	10.3176	M	0.0604193
1438_at	87.4195	P	0.0393654
1487_at	168.225	P	0.0351629
1494_f_at	10.2405	A	0.267463
1598_g_at	670.962	P	0.000265621
160020_at	293.187	P	0.000804598
1729_at	371.761	P	0.000218889
1773_at	180.425	P	0.00189162
177_at	44.2018	P	0.000218889
