^SAMPLE = GSM162904
!Sample_title = Melanoma cell line MM127
!Sample_geo_accession = GSM162904
!Sample_status = Public on Mar 31 2007
!Sample_submission_date = Feb 14 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Melanoma cell line MM127
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Melanoma cell line established from a metastatic melanoma.
!Sample_biomaterial_provider_ch1 = Dr Peter G Parsons
!Sample_growth_protocol_ch1 = Melanoma cell line was cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450.
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2).
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM162nnn/GSM162904/suppl/GSM162904.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM162nnn/GSM162904/suppl/GSM162904.CHP.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7127
!Sample_series_id = GSE7152
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal
#ABS_CALL = absent/present signal
#DETECTION-P-VALUE = detection p-value
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION-P-VALUE
AFFX-BioB-5_at	222.509	P	0.000340305
AFFX-BioB-M_at	336.118	P	4.42873e-05
AFFX-BioB-3_at	221.086	P	0.000340305
AFFX-BioC-5_at	501.349	P	7.00668e-05
AFFX-BioC-3_at	529.592	P	6.02111e-05
AFFX-BioDn-5_at	664.231	P	4.42873e-05
AFFX-BioDn-3_at	2530.9	P	4.42873e-05
AFFX-CreX-5_at	6417.85	P	4.42873e-05
AFFX-CreX-3_at	9659.92	P	4.42873e-05
AFFX-DapX-5_at	159.674	P	5.16732e-05
AFFX-DapX-M_at	359.764	P	0.000856509
AFFX-DapX-3_at	521.515	P	8.14279e-05
AFFX-LysX-5_at	31.4027	P	0.000296708
AFFX-LysX-M_at	53.3247	P	0.0151826
AFFX-LysX-3_at	137.25	P	9.4506e-05
AFFX-PheX-5_at	48.2062	P	0.000445901
AFFX-PheX-M_at	52.3354	P	0.00179591
AFFX-PheX-3_at	59.4231	P	0.000389797
AFFX-ThrX-5_at	34.5388	P	0.002867
AFFX-ThrX-M_at	75.9407	P	9.4506e-05
AFFX-ThrX-3_at	130.467	P	8.14279e-05
AFFX-TrpnX-5_at	15.5875	A	0.185131
AFFX-TrpnX-M_at	3.32316	A	0.772364
AFFX-TrpnX-3_at	3.90211	A	0.617401
AFFX-r2-Ec-bioB-5_at	299.101	P	0.000244141
AFFX-r2-Ec-bioB-M_at	436.887	P	0.000244141
AFFX-r2-Ec-bioB-3_at	288.013	P	0.000244141
AFFX-r2-Ec-bioC-5_at	687.501	P	0.000244141
AFFX-r2-Ec-bioC-3_at	886.116	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2729.91	P	0.000244141
AFFX-r2-Ec-bioD-3_at	3089.79	P	0.000244141
AFFX-r2-P1-cre-5_at	12242.7	P	0.000244141
AFFX-r2-P1-cre-3_at	13481.4	P	0.000244141
AFFX-r2-Bs-dap-5_at	245.463	P	0.000244141
AFFX-r2-Bs-dap-M_at	380.345	P	0.000244141
AFFX-r2-Bs-dap-3_at	585.912	P	0.000244141
AFFX-r2-Bs-lys-5_at	38.011	P	0.000244141
AFFX-r2-Bs-lys-M_at	31.8529	P	0.0107422
AFFX-r2-Bs-lys-3_at	67.2201	P	0.000732422
AFFX-r2-Bs-phe-5_at	64.2621	P	0.000244141
AFFX-r2-Bs-phe-M_at	61.126	P	0.000732422
AFFX-r2-Bs-phe-3_at	108.736	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	175.501	P	0.00415039
AFFX-r2-Bs-thr-M_s_at	101.158	P	0.000244141
AFFX-r2-Bs-thr-5_s_at	69.1512	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	125.167	P	0.00110197
AFFX-HUMISGF3A/M97935_MA_at	234.659	P	0.000169227
AFFX-HUMISGF3A/M97935_MB_at	215.848	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	650.619	P	5.16732e-05
AFFX-HUMRGE/M10098_5_at	28.7313	A	0.175328
AFFX-HUMRGE/M10098_M_at	62.6295	P	0.0044838
AFFX-HUMRGE/M10098_3_at	85.6546	P	0.00227496
AFFX-HUMGAPDH/M33197_5_at	14875.7	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	12807.7	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	13072.3	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	10973.8	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	12177.4	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	12017.3	P	4.42873e-05
AFFX-M27830_5_at	205.528	P	6.02111e-05
AFFX-M27830_M_at	198.626	P	0.000662269
AFFX-M27830_3_at	9.39185	A	0.645547
AFFX-hum_alu_at	13320.9	P	2.6068e-13
1007_s_at	308.46	P	0.00306668
1053_at	456.389	P	0.000561689
117_at	35.0767	P	0.0114474
121_at	139.057	P	0.00418033
1255_g_at	4.43391	A	0.438351
1294_at	119.253	P	0.00486276
1316_at	23.1619	A	0.11716
1320_at	30.825	A	0.150527
1405_i_at	12.4076	A	0.216313
1431_at	8.17755	A	0.150527
1438_at	5.14033	A	0.581931
1487_at	501.148	P	0.0011411
1494_f_at	23.0769	P	0.0489947
1598_g_at	154.686	P	0.0351629
160020_at	452.426	P	0.000321521
1729_at	137.946	P	0.00564279
1773_at	137.944	P	0.0170005
177_at	35.8469	P	0.00135385
179_at	157.768	A	0.11716
1861_at	259.905	P	0.000265621
200000_s_at	728.537	P	0.000244141
200001_at	3523.47	P	0.000244141
200002_at	9611.39	P	0.000244141
200003_s_at	15760.1	P	0.000244141
200004_at	7531.83	P	0.000244141
200005_at	2589.45	P	0.000244141
200006_at	6785.41	P	0.000244141
200007_at	5632.83	P	0.000244141
200008_s_at	3320.69	P	0.000244141
200009_at	5362.08	P	0.000244141
200010_at	11107.9	P	0.000244141
200011_s_at	1536.7	P	0.000244141
200012_x_at	8828.91	P	0.000244141
200013_at	12189.9	P	0.000244141
200014_s_at	2819.64	P	0.000244141
200015_s_at	3908.63	P	0.000732422
200016_x_at	10163.2	P	0.000244141
200017_at	13282	P	0.000244141
200018_at	12625.2	P	0.000244141
200019_s_at	8883.45	P	0.000244141
200020_at	1828.96	P	0.000244141
200021_at	10922.1	P	0.0012207
200022_at	12573.8	P	0.000244141
200023_s_at	8314.47	P	0.000244141
200024_at	10110.8	P	0.000732422
200025_s_at	8606.38	P	0.000244141
200026_at	12005.3	P	0.000244141
200027_at	2593.83	P	0.000244141
200028_s_at	1740.99	P	0.000244141
200029_at	10178	P	0.000244141
200030_s_at	8725.95	P	0.000244141
200031_s_at	14480.1	P	0.000244141
200032_s_at	13491.5	P	0.000244141
200033_at	4789.7	P	0.000244141
200034_s_at	10330.3	P	0.000244141
200035_at	519.927	P	0.00415039
200036_s_at	8944.41	P	0.000244141
200037_s_at	3471.92	P	0.000244141
200038_s_at	12846	P	0.000244141
200039_s_at	2853.18	P	0.000244141
200040_at	2695.88	P	0.000244141
200041_s_at	3276.59	P	0.000244141
200042_at	676.844	P	0.000244141
200043_at	5024.86	P	0.000244141
200044_at	3029.18	P	0.000244141
200045_at	527.291	P	0.000244141
200046_at	3022.01	P	0.000244141
200047_s_at	2594.28	P	0.000244141
200048_s_at	2679.02	P	0.000244141
200049_at	287.677	P	0.000732422
200050_at	895.327	P	0.000244141
200051_at	489.852	P	0.000244141
200052_s_at	2250.28	P	0.000244141
200053_at	789.223	P	0.000732422
200054_at	478.056	P	0.000244141
200055_at	1860.2	P	0.000244141
200056_s_at	783.049	P	0.000244141
200057_s_at	5444.31	P	0.000244141
200058_s_at	1341.3	P	0.000244141
200059_s_at	8007.98	P	0.000244141
200060_s_at	2079.19	P	0.000244141
200061_s_at	10851	P	0.000244141
200062_s_at	11562.4	P	0.000244141
200063_s_at	10190.6	P	0.000244141
200064_at	7631.67	P	0.000244141
200065_s_at	5164.51	P	0.000244141
200066_at	855.177	P	0.000244141
200067_x_at	2182.41	P	0.000244141
200068_s_at	4992.47	P	0.000244141
200069_at	217.057	P	0.000732422
200070_at	193.157	P	0.000244141
200071_at	1401.53	P	0.000244141
200072_s_at	2339.53	P	0.000244141
200073_s_at	2876.95	P	0.000244141
200074_s_at	8066.87	P	0.000244141
200075_s_at	1235.44	P	0.000244141
200076_s_at	694.738	P	0.000244141
200077_s_at	7895.19	P	0.000244141
200078_s_at	1687.7	P	0.000244141
200079_s_at	2777.36	P	0.000244141
200080_s_at	5671.03	P	0.000244141
200081_s_at	13935.4	P	0.000244141
200082_s_at	13272	P	0.000244141
200083_at	1216.19	P	0.000244141
200084_at	3489.83	P	0.000244141
200085_s_at	2595.06	P	0.000244141
200086_s_at	3038.15	P	0.000244141
200087_s_at	4498.54	P	0.000244141
200088_x_at	14157.3	P	0.000244141
200089_s_at	9848.73	P	0.000244141
200090_at	1376.12	P	0.000244141
200091_s_at	7901.96	P	0.000244141
200092_s_at	12432.2	P	0.000244141
200093_s_at	6028.36	P	0.000244141
200094_s_at	6931.79	P	0.000244141
200095_x_at	14492.3	P	0.000244141
200096_s_at	5142.24	P	0.000244141
200097_s_at	3177.84	P	0.000244141
200098_s_at	2159.81	P	0.000244141
200099_s_at	13132	P	0.000244141
200593_s_at	1678.19	P	0.000244141
200594_x_at	4060.08	P	0.000244141
200595_s_at	2852.95	P	0.000244141
200596_s_at	995.305	P	0.000244141
200597_at	333.107	P	0.000244141
200598_s_at	2535.8	P	0.000244141
200599_s_at	4012.96	P	0.000244141
200600_at	3684.8	P	0.000244141
200601_at	932.236	P	0.000244141
200602_at	871.62	P	0.000244141
200603_at	3047.63	P	0.000244141
200604_s_at	1772.89	P	0.000244141
200605_s_at	3315.94	P	0.000244141
200606_at	1.55812	A	0.870361
200607_s_at	913.8	P	0.000244141
200608_s_at	2062.77	P	0.000244141
200609_s_at	4477.82	P	0.000244141
200610_s_at	4792.38	P	0.000244141
200611_s_at	4062.09	P	0.000244141
200612_s_at	837.615	P	0.000732422
200613_at	2146.73	P	0.000244141
200614_at	7228.2	P	0.000244141
200615_s_at	939.744	P	0.000244141
200616_s_at	374.204	P	0.00195313
200617_at	840.976	P	0.000244141
200618_at	3844.37	P	0.000244141
200619_at	968.132	P	0.0012207
200620_at	2113.02	P	0.000244141
200621_at	1634.17	P	0.000244141
200622_x_at	367.557	P	0.000732422
200623_s_at	350.687	P	0.000244141
200624_s_at	2712.83	P	0.000244141
200625_s_at	4952.74	P	0.000244141
200626_s_at	3139.12	P	0.000244141
200627_at	7421.96	P	0.000244141
