^SAMPLE = GSM960277
!Sample_title = 7-HeLa 52 a
!Sample_geo_accession = GSM960277
!Sample_status = Public on Jul 03 2013
!Sample_submission_date = Jul 12 2012
!Sample_last_update_date = Jul 03 2013
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = HeLa cells cidofovir resistant (#52), 72h growth
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = organ: cervix
!Sample_characteristics_ch1 = disease: adenocarcinoma
!Sample_characteristics_ch1 = cell type: epithelial
!Sample_characteristics_ch1 = cell line: HeLa
!Sample_biomaterial_provider_ch1 = ATCC: CCL-2™
!Sample_treatment_protocol_ch1 = attached cells (24 h after passaging), grown for 72 h in renewed medium
!Sample_growth_protocol_ch1 = cultured at 37°C, 5% CO2 in DMEM, supplemented with 10% fetal calf serum , 1% L-glutamine, 1% nonessential amino acids, 1% sodium pyruvate and 1% HEPES
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = 106 cells were lysed with TRIzol reagent for 3 minutes at RT, 20% chloroform was added, centrifuged for 15 minutes at 4°C at 13.000 g, RNA was further isolated with RNeasy Mini Kit (Qiagen)
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = RNA concentration and purity were determined spectrophotometrically using the Nanodrop ND-1000 (Nanodrop Technologies) and RNA integrity was assessed using a Bioanalyser 2100 (Agilent). Per sample, an amount of 100 ng of total RNA spiked with bacterial RNA transcript positive controls (Affymetrix) was amplified and labeled using the GeneChip 3' IVT express kit (Affymetrix). All steps were carried out according to the manufacturers protocol (Affymetrix).
!Sample_hyb_protocol = A mixture of purified and fragmented biotinylated aRNA and hybridisation controls (Affymetrix) was hybridised on Affymetrix HG U133 Plus 2.0 arrays followed by staining and washing in a GeneChip® fluidics station 450  (Affymetrix) according to the manufacturer’s procedures.
!Sample_scan_protocol = To assess the raw probe signal intensities, chips were scanned using a GeneChip® scanner 3000 (Affymetrix).
!Sample_description = ---
!Sample_data_processing = Data were normalized using RMA as implemented in the Affy package (version 1.34.0) of Bioconductor. Expression values are represented on a log2-scale.
!Sample_platform_id = GPL570
!Sample_contact_name = Rekin's,,Janky
!Sample_contact_email = Nucleomics.Bioinformatics@vib.be
!Sample_contact_department = Nucleomics Core
!Sample_contact_institute = VIB
!Sample_contact_address = Herestraat 49 Box 816
!Sample_contact_city = Leuven
!Sample_contact_zip/postal_code = B-3000
!Sample_contact_country = Belgium
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM960nnn/GSM960277/suppl/GSM960277_hyb12845.CEL.gz
!Sample_series_id = GSE39293
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = log2 RMA normalized signal intensity
#ABS_CALL = the MAS 5.0 detection call in an absolute analysis that indicates if the transcript was present (P), absent (A), marginal (M), or no call (NC)
#DETECTION P-VALUE = 'detection p-value', p-value that indicates the significance level of the detection call
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
1007_s_at	8.357957567	P	0.000219
1053_at	8.463339218	P	0.000219
117_at	3.763188922	M	0.060419
121_at	5.87703087	P	0.009985
1255_g_at	1.822935995	A	0.602006
1294_at	3.758526269	A	0.302547
1316_at	5.907734717	P	0.000219
1320_at	3.471410374	A	0.250724
1405_i_at	2.157055617	A	0.318883
1431_at	1.964015646	A	0.47938
1438_at	3.422273278	A	0.951005
1487_at	6.39404096	P	0.024711
1494_f_at	4.071328617	A	0.066865
1552256_a_at	7.795216407	P	0.001673
1552257_a_at	8.198819556	P	0.001673
1552258_at	4.016558208	A	0.429432
1552261_at	2.99446078	A	0.123873
1552263_at	6.365739473	P	0.001673
1552264_a_at	7.110722107	P	0.001673
1552266_at	1.687496586	A	0.186972
1552269_at	2.328503325	A	0.788202
1552271_at	4.060092857	A	0.813028
1552272_a_at	3.950885292	A	0.065333
1552274_at	5.471157772	P	0.00222
1552275_s_at	3.677539952	A	0.106612
1552276_a_at	4.105765438	A	0.296856
1552277_a_at	8.222822892	P	0.001673
1552278_a_at	5.554004301	P	0.006396
1552279_a_at	6.178079069	P	0.00222
1552280_at	2.45998588	A	0.908843
1552281_at	4.34331726	A	0.266847
1552283_s_at	5.721505646	P	0.001673
1552286_at	3.747867205	P	0.030942
1552287_s_at	6.479934716	P	0.001673
1552288_at	2.452810679	A	0.671679
1552289_a_at	2.403939135	A	0.761547
1552291_at	5.902363814	P	0.001673
1552293_at	2.958796768	A	0.893388
1552295_a_at	5.985909911	P	0.02523
1552296_at	2.40464482	A	0.813028
1552299_at	2.804855898	M	0.054755
1552301_a_at	4.100463525	P	0.010398
1552302_at	2.190347701	P	0.001673
1552303_a_at	4.051325588	P	0.030942
1552304_at	5.647847128	P	0.00222
1552306_at	6.840300426	P	0.001673
1552307_a_at	7.117226137	P	0.004963
1552309_a_at	9.472492435	P	0.001673
1552310_at	7.957629311	P	0.001673
1552311_a_at	5.22568284	A	0.123873
1552312_a_at	6.491670236	P	0.001673
1552314_a_at	3.855284809	P	0.002924
1552315_at	3.157640206	A	0.266847
1552316_a_at	1.329299992	A	0.993604
1552318_at	1.870955384	A	0.570568
1552319_a_at	2.617333351	A	0.733153
1552320_a_at	1.628733607	A	0.570568
1552321_a_at	1.686860358	A	0.835968
1552322_at	1.427108912	A	0.703144
1552323_s_at	3.128273265	P	0.001673
1552325_at	1.598623287	A	0.186972
1552326_a_at	3.097002534	P	0.037684
1552327_at	1.638298161	A	0.945245
1552329_at	6.752706282	P	0.001673
1552330_at	5.500051563	P	0.001673
1552332_at	6.261320867	A	0.394838
1552334_at	4.925420507	P	0.008184
1552335_at	4.504207779	A	0.164032
1552337_s_at	1.963770258	A	0.835968
1552338_at	2.373161205	A	0.996177
1552340_at	2.857228317	A	0.835968
1552343_s_at	3.353946219	P	0.030942
1552344_s_at	7.008609436	P	0.001673
1552347_at	4.761152533	P	0.00222
1552348_at	2.516201551	A	0.429432
1552349_a_at	2.931493785	A	0.761547
1552354_at	2.946771036	A	0.996177
