^SAMPLE = GSM155069
!Sample_title = Granta-519 cell line mock treated
!Sample_geo_accession = GSM155069
!Sample_status = Public on Dec 31 2007
!Sample_submission_date = Jan 12 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = GRANTA-519 cell line mock treated
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Mantle Cell Lymphoma cell line
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = TRIzol extraction followed by a cleanup using the QUIAGEN RNAesy Mini kit
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Biotynilated cRNA were prepared according to the standard Affymetrix protocol from 2 micrograms Total RNA (Expression Analysis Technical Manual (Affymetrix Inc)
!Sample_hyb_protocol = Following fragmentation, 10 micrograms of cRNA were hybridized for 16 hours at 45ºC on human 133 Plus 2.0 . GeneChips were washed and stained in the Affymetrix Fluidics Station 450
!Sample_scan_protocol = GeneChips were scanned using the Affymetrix 3000 Scanner system
!Sample_description = Gene expression data from GRANTA cell line mock treated
!Sample_data_processing = The data were analyzed with GCOS 1.4 using the Affymetrix default analysis settings and global scailing as normalization method. The target intensity used was arbitrarily set to 150
!Sample_platform_id = GPL570
!Sample_contact_name = Pedro,,Jares
!Sample_contact_email = pjares@clinic.ub.es
!Sample_contact_department = Genomics Unit
!Sample_contact_institute = IDIBAPS
!Sample_contact_address = c/ Villarroel 170
!Sample_contact_city = Barcelona
!Sample_contact_state = Barcelona
!Sample_contact_zip/postal_code = 08036
!Sample_contact_country = Spain
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM155nnn/GSM155069/suppl/GSM155069.CEL.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE6728
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = MAS5-calculated Signal intensity
#ABS_CALL = the call in an absolute analysis that indicates if the transcript was present (P), absent (A), marginal (M)
#DETECTION P-VALUE = 'detection p-value', p-value that indicates the significance level of the detection call
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-BioB-5_at	489.2	P	0.000446
AFFX-BioB-M_at	569.9	P	0.000044
AFFX-BioB-3_at	459.5	P	0.000147
AFFX-BioC-5_at	871.3	P	0.000052
AFFX-BioC-3_at	1128.6	P	0.000044
AFFX-BioDn-5_at	1413.3	P	0.000044
AFFX-BioDn-3_at	5582.8	P	0.00006
AFFX-CreX-5_at	10869.2	P	0.000052
AFFX-CreX-3_at	12900.6	P	0.000044
AFFX-DapX-5_at	13	A	0.227636
AFFX-DapX-M_at	13.8	A	0.470241
AFFX-DapX-3_at	7	A	0.51489
AFFX-LysX-5_at	13	P	0.033677
AFFX-LysX-M_at	5.8	A	0.559354
AFFX-LysX-3_at	12.3	A	0.067678
AFFX-PheX-5_at	1.4	A	0.724854
AFFX-PheX-M_at	0.8	A	0.99156
AFFX-PheX-3_at	12.9	A	0.51489
AFFX-ThrX-5_at	12.2	A	0.470241
AFFX-ThrX-M_at	2	A	0.588627
AFFX-ThrX-3_at	30.4	A	0.382599
AFFX-TrpnX-5_at	9.9	A	0.313723
AFFX-TrpnX-M_at	20.8	A	0.41138
AFFX-TrpnX-3_at	10.1	A	0.313723
AFFX-r2-Ec-bioB-5_at	567.6	P	0.000244
AFFX-r2-Ec-bioB-M_at	722.9	P	0.000244
AFFX-r2-Ec-bioB-3_at	506.9	P	0.000244
AFFX-r2-Ec-bioC-5_at	990	P	0.000244
AFFX-r2-Ec-bioC-3_at	1374.4	P	0.000244
AFFX-r2-Ec-bioD-5_at	4408.6	P	0.000244
AFFX-r2-Ec-bioD-3_at	5685.2	P	0.000244
AFFX-r2-P1-cre-5_at	14198.2	P	0.000244
AFFX-r2-P1-cre-3_at	17425.1	P	0.000244
AFFX-r2-Bs-dap-5_at	1.1	A	0.932373
AFFX-r2-Bs-dap-M_at	0.3	A	0.932373
AFFX-r2-Bs-dap-3_at	10.2	A	0.366211
AFFX-r2-Bs-lys-5_at	0.5	A	0.943848
AFFX-r2-Bs-lys-M_at	1	A	0.753906
AFFX-r2-Bs-lys-3_at	6.4	A	0.466064
AFFX-r2-Bs-phe-5_at	19.7	P	0.030273
AFFX-r2-Bs-phe-M_at	1.9	A	0.72583
