^SAMPLE = GSM170835
!Sample_title = Melanoma cell line MM473
!Sample_geo_accession = GSM170835
!Sample_status = Public on Mar 31 2007
!Sample_submission_date = Feb 21 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Melanoma cell line MM473
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Melanoma cell line established from metastatic melanoma
!Sample_biomaterial_provider_ch1 = Dr Peter G. Parsons
!Sample_growth_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. 
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). 
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set.  
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM170nnn/GSM170835/suppl/GSM170835.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM170nnn/GSM170835/suppl/GSM170835.CHP.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7127
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal value
#ABS_CALL = signal absent/present
#DETECTION-P-VALUE = detection p-value
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION-P-VALUE
AFFX-BioB-5_at	265.012	P	0.000662269
AFFX-BioB-M_at	323.102	P	5.16732e-05
AFFX-BioB-3_at	173.139	P	0.000126798
AFFX-BioC-5_at	545.139	P	4.42873e-05
AFFX-BioC-3_at	566.562	P	4.42873e-05
AFFX-BioDn-5_at	596.202	P	4.42873e-05
AFFX-BioDn-3_at	2631.96	P	5.16732e-05
AFFX-CreX-5_at	6524.7	P	5.16732e-05
AFFX-CreX-3_at	8894.83	P	4.42873e-05
AFFX-DapX-5_at	128.609	P	9.4384e-05
AFFX-DapX-M_at	272.709	P	0.000856509
AFFX-DapX-3_at	362.44	P	0.00010954
AFFX-LysX-5_at	21.7705	P	0.0138105
AFFX-LysX-M_at	30.8266	M	0.0542134
AFFX-LysX-3_at	105.521	P	0.000258358
AFFX-PheX-5_at	36.8225	P	0.00227496
AFFX-PheX-M_at	39.875	P	0.00762003
AFFX-PheX-3_at	40.9354	P	0.0219019
AFFX-ThrX-5_at	32.9551	P	0.00227496
AFFX-ThrX-M_at	60.369	P	0.000258358
AFFX-ThrX-3_at	74.5751	P	0.000340305
AFFX-TrpnX-5_at	4.41774	A	0.617401
AFFX-TrpnX-M_at	2.28469	A	0.868639
AFFX-TrpnX-3_at	9.27428	A	0.156732
AFFX-r2-Ec-bioB-5_at	273.327	P	0.000244141
AFFX-r2-Ec-bioB-M_at	410.008	P	0.000244141
AFFX-r2-Ec-bioB-3_at	236.565	P	0.000244141
AFFX-r2-Ec-bioC-5_at	618.362	P	0.000244141
AFFX-r2-Ec-bioC-3_at	841.436	P	0.000244141
AFFX-r2-Ec-bioD-5_at	2455.58	P	0.000244141
AFFX-r2-Ec-bioD-3_at	2827.97	P	0.000244141
AFFX-r2-P1-cre-5_at	11059.2	P	0.000244141
AFFX-r2-P1-cre-3_at	11881.1	P	0.000244141
AFFX-r2-Bs-dap-5_at	200.717	P	0.000244141
AFFX-r2-Bs-dap-M_at	279.698	P	0.000244141
AFFX-r2-Bs-dap-3_at	422.754	P	0.000244141
AFFX-r2-Bs-lys-5_at	30.7235	P	0.000244141
AFFX-r2-Bs-lys-M_at	24.9394	P	0.00195313
AFFX-r2-Bs-lys-3_at	17.3468	P	0.0185547
AFFX-r2-Bs-phe-5_at	41.2418	P	0.000732422
AFFX-r2-Bs-phe-M_at	52.6572	P	0.000732422
AFFX-r2-Bs-phe-3_at	71.8856	P	0.0012207
AFFX-r2-Bs-thr-3_s_at	144.167	P	0.00805664
AFFX-r2-Bs-thr-M_s_at	98.4873	P	0.00195313
AFFX-r2-Bs-thr-5_s_at	40.255	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	84.8538	P	0.000856509
AFFX-HUMISGF3A/M97935_MA_at	150.239	P	0.000662269
AFFX-HUMISGF3A/M97935_MB_at	104.947	P	4.42873e-05
AFFX-HUMISGF3A/M97935_3_at	380.691	P	8.14279e-05
AFFX-HUMRGE/M10098_5_at	28.604	M	0.0542134
AFFX-HUMRGE/M10098_M_at	58.6928	P	0.0138105
AFFX-HUMRGE/M10098_3_at	54.9538	P	0.0200219
AFFX-HUMGAPDH/M33197_5_at	11248.3	P	4.42873e-05
AFFX-HUMGAPDH/M33197_M_at	9951.11	P	4.42873e-05
AFFX-HUMGAPDH/M33197_3_at	10627.1	P	4.42873e-05
AFFX-HSAC07/X00351_5_at	8733.87	P	4.42873e-05
AFFX-HSAC07/X00351_M_at	9357.76	P	4.42873e-05
AFFX-HSAC07/X00351_3_at	9526.29	P	4.42873e-05
AFFX-M27830_5_at	214.638	P	4.42873e-05
AFFX-M27830_M_at	328.235	P	0.00401721
AFFX-M27830_3_at	40.5642	A	0.327079
AFFX-hum_alu_at	12755.7	P	2.6068e-13
1007_s_at	190.408	P	0.00486276
1053_at	716.923	P	0.000321521
117_at	45.7547	P	0.00135385
121_at	156.93	P	0.024711
1255_g_at	13.9638	A	0.438361
1294_at	38.706	A	0.138765
1316_at	30.9278	P	0.000673102
1320_at	21.1923	A	0.250724
1405_i_at	6.64673	A	0.48748
1431_at	21.523	A	0.0738301
1438_at	3.81143	A	0.715285
1487_at	371.955	P	0.00135385
1494_f_at	31.1279	A	0.0813367
1598_g_at	89.1839	M	0.0604193
160020_at	314.211	P	0.000804598
1729_at	146.631	P	0.000804598
1773_at	294.297	P	0.000467546
177_at	92.0166	P	0.000218889
179_at	153.248	M	0.0604193
1861_at	221.855	P	0.000321521
200000_s_at	1179.63	P	0.000244141
200001_at	1402.68	P	0.000244141
200002_at	7711.43	P	0.000244141
200003_s_at	10153.8	P	0.000244141
200004_at	7687.38	P	0.000244141
200005_at	2638.1	P	0.000244141
200006_at	5699.79	P	0.000244141
200007_at	4959.65	P	0.000244141
200008_s_at	1930.62	P	0.000244141
200009_at	3871.09	P	0.000244141
200010_at	7444.15	P	0.000244141
200011_s_at	889.066	P	0.000244141
200012_x_at	8574.25	P	0.000244141
200013_at	9968.83	P	0.000244141
200014_s_at	2352.99	P	0.000244141
200015_s_at	2920.27	P	0.000732422
200016_x_at	9542.36	P	0.000244141
200017_at	9291.6	P	0.000244141
200018_at	9955.77	P	0.000244141
200019_s_at	7441	P	0.000244141
200020_at	1458.57	P	0.000244141
200021_at	8571.4	P	0.0012207
200022_at	8900.48	P	0.000244141
200023_s_at	4794.85	P	0.000244141
200024_at	7389.5	P	0.000244141
200025_s_at	9021.86	P	0.000244141
200026_at	8753.24	P	0.000244141
200027_at	3849.92	P	0.000244141
200028_s_at	2141.5	P	0.000244141
200029_at	9240.58	P	0.000244141
200030_s_at	6837.31	P	0.000244141
200031_s_at	11175.4	P	0.000244141
200032_s_at	10359.9	P	0.000244141
200033_at	5119.29	P	0.000244141
200034_s_at	8349.12	P	0.000244141
200035_at	183.784	P	0.000244141
200036_s_at	6576.66	P	0.000244141
200037_s_at	4329.95	P	0.000244141
200038_s_at	10144.8	P	0.000244141
200039_s_at	2598.55	P	0.000244141
200040_at	2770.98	P	0.000244141
200041_s_at	2930.75	P	0.000244141
200042_at	1131.11	P	0.000244141
200043_at	4463.71	P	0.000244141
200044_at	3267	P	0.000244141
200045_at	1077.35	P	0.000244141
200046_at	3004	P	0.000244141
200047_s_at	2020.11	P	0.000244141
200048_s_at	4605.12	P	0.000244141
200049_at	256.126	P	0.000244141
200050_at	721.717	P	0.000732422
200051_at	456.197	P	0.000244141
200052_s_at	2640.46	P	0.000244141
200053_at	498.31	P	0.000244141
200054_at	404.496	P	0.000732422
200055_at	1676.06	P	0.000244141
200056_s_at	824.706	P	0.000244141
200057_s_at	5957.59	P	0.000244141
200058_s_at	1616.17	P	0.000244141
200059_s_at	6212.36	P	0.000244141
200060_s_at	1951.85	P	0.000244141
200061_s_at	8701.27	P	0.000244141
200062_s_at	10590.1	P	0.000244141
200063_s_at	8760.08	P	0.000244141
200064_at	8308.65	P	0.000244141
200065_s_at	4209.36	P	0.000244141
200066_at	1066.25	P	0.000244141
200067_x_at	3050.33	P	0.000244141
200068_s_at	6621.14	P	0.000244141
200069_at	280.873	P	0.000244141
200070_at	311.225	P	0.0012207
200071_at	1325.96	P	0.000244141
200072_s_at	2737.51	P	0.000244141
200073_s_at	2884.06	P	0.000244141
200074_s_at	6138.96	P	0.000244141
200075_s_at	1115.5	P	0.000244141
200076_s_at	748.598	P	0.000244141
200077_s_at	5349.57	P	0.000244141
200078_s_at	1943.32	P	0.000244141
200079_s_at	2398.62	P	0.000244141
200080_s_at	6330.56	P	0.000244141
200081_s_at	10151.4	P	0.000244141
200082_s_at	9578.03	P	0.000244141
200083_at	1257.19	P	0.000244141
200084_at	3174.49	P	0.000244141
200085_s_at	2579.06	P	0.000244141
200086_s_at	3411.43	P	0.000244141
200087_s_at	4426.6	P	0.000244141
200088_x_at	8399.69	P	0.000244141
200089_s_at	7925.62	P	0.000244141
200090_at	1472.24	P	0.000244141
200091_s_at	6887.2	P	0.000244141
200092_s_at	10733.5	P	0.000244141
200093_s_at	4375.75	P	0.000244141
200094_s_at	5517.35	P	0.000244141
200095_x_at	12234.2	P	0.000244141
200096_s_at	3290.54	P	0.000244141
200097_s_at	2557.87	P	0.000244141
200098_s_at	1915.8	P	0.000244141
200099_s_at	10285	P	0.000244141
200593_s_at	1595.43	P	0.000244141
200594_x_at	3572.6	P	0.000244141
200595_s_at	3280.51	P	0.000244141
200596_s_at	867.077	P	0.000244141
200597_at	436.921	P	0.000244141
200598_s_at	3414.35	P	0.000244141
200599_s_at	5823.54	P	0.000244141
200600_at	2407.06	P	0.000244141
200601_at	304.412	P	0.000244141
200602_at	790.39	P	0.000244141
200603_at	4633.41	P	0.000244141
200604_s_at	3511.68	P	0.000244141
200605_s_at	4792.28	P	0.000244141
200606_at	111.569	P	0.0012207
200607_s_at	696.637	P	0.000244141
200608_s_at	1916.72	P	0.000244141
200609_s_at	2225.49	P	0.000244141
200610_s_at	5070.61	P	0.000244141
200611_s_at	1864.41	P	0.000244141
200612_s_at	643.705	P	0.000732422
200613_at	2489.94	P	0.000244141
200614_at	6792.24	P	0.000244141
200615_s_at	578.56	P	0.000244141
200616_s_at	511.167	P	0.00292969
200617_at	694.477	P	0.000244141
200618_at	950.951	P	0.000244141
200619_at	1124.25	P	0.00415039
200620_at	1452.57	P	0.000244141
200621_at	513.878	P	0.000244141
200622_x_at	363.218	P	0.000244141
200623_s_at	350.475	P	0.000244141
200624_s_at	2452.57	P	0.000244141
200625_s_at	2522.43	P	0.000244141
200626_s_at	2669.59	P	0.000244141
200627_at	6419.79	P	0.000244141
200628_s_at	4218.65	P	0.000244141
200629_at	4397.32	P	0.000244141
200630_x_at	1205.36	P	0.000244141
200631_s_at	2921.51	P	0.000244141
200632_s_at	71.0181	P	0.00585938
200633_at	9966.63	P	0.000244141
200634_at	5433.27	P	0.000244141
200635_s_at	57.5079	A	0.067627
200636_s_at	207.578	P	0.0185547
200637_s_at	70.775	P	0.0375977
200638_s_at	6184.21	P	0.000244141
200639_s_at	6563.69	P	0.000244141
200640_at	5826.81	P	0.000244141
200641_s_at	7237.76	P	0.000244141
200642_at	5055.24	P	0.000244141
200643_at	533.488	P	0.000732422
200644_at	3615.34	P	0.000244141
200645_at	2336.62	P	0.000732422
200646_s_at	149.98	P	0.0107422
200647_x_at	2946.22	P	0.000244141
200648_s_at	18.6555	A	0.567627
200649_at	205.65	P	0.000244141
200650_s_at	9990.59	P	0.000244141
200651_at	10261.3	P	0.000244141
200652_at	3406.3	P	0.000244141
200653_s_at	3573.25	P	0.000244141
200654_at	5471.65	P	0.00805664
200655_s_at	3908.28	P	0.000244141
200656_s_at	3232.08	P	0.000244141
200657_at	6242.21	P	0.000244141
200658_s_at	2042.49	P	0.000244141
200659_s_at	1174.48	P	0.000244141
200660_at	2555.71	P	0.000244141
200661_at	2953.68	P	0.000244141
200662_s_at	3892.89	P	0.000244141
200663_at	8153.92	P	0.000244141
200664_s_at	492.914	P	0.000732422
200665_s_at	4865.27	P	0.000244141
200666_s_at	592.597	P	0.000244141
200667_at	1296.42	P	0.000244141
200668_s_at	3592.11	P	0.000244141
200669_s_at	2116.52	P	0.000244141
200670_at	544.917	P	0.000244141
200671_s_at	506.039	P	0.0012207
200672_x_at	821.336	P	0.000244141
200673_at	2040.41	P	0.000244141
200674_s_at	9143.01	P	0.000244141
200675_at	3816.5	P	0.000244141
200676_s_at	246.25	P	0.000244141
200677_at	5152.58	P	0.000244141
200678_x_at	734.077	P	0.000244141
200679_x_at	5001.14	P	0.000244141
200680_x_at	8164.9	P	0.000244141
200681_at	3901.85	P	0.000244141
200682_s_at	2794.87	P	0.000244141
200683_s_at	968.803	P	0.000244141
200684_s_at	554.391	P	0.000244141
200685_at	347.528	P	0.000732422
200686_s_at	1928.06	P	0.000244141
200687_s_at	649.352	P	0.000244141
200688_at	105.736	P	0.00415039
200689_x_at	7444.31	P	0.000244141
200690_at	509.289	P	0.000244141
200691_s_at	4516.93	P	0.000244141
200692_s_at	2457.19	P	0.000244141
200693_at	4016.54	P	0.000244141
200694_s_at	795.015	P	0.000244141
200695_at	439.626	P	0.000244141
200696_s_at	817.375	P	0.000244141
200697_at	767.662	P	0.000732422
200698_at	2506.49	P	0.000244141
200699_at	1869.6	P	0.000244141
200700_s_at	2666.48	P	0.000244141
200701_at	2250.95	P	0.000244141
200702_s_at	214.73	P	0.000244141
200703_at	5965.33	P	0.000244141
200704_at	1552.31	P	0.000244141
200705_s_at	5451.82	P	0.000244141
200706_s_at	909.098	P	0.000244141
200707_at	521.294	P	0.000244141
200708_at	997.152	P	0.000244141
200709_at	4945.14	P	0.000244141
200710_at	439.404	P	0.000244141
200711_s_at	1181.03	P	0.000244141
200712_s_at	1765.79	P	0.000244141
200713_s_at	3116.39	P	0.000244141
200714_x_at	661.487	P	0.000732422
200715_x_at	4985.47	P	0.000244141
200716_x_at	10894.9	P	0.000244141
200717_x_at	11274.5	P	0.000244141
200718_s_at	6318.49	P	0.000244141
200719_at	284.178	P	0.000244141
200720_s_at	622.901	P	0.000244141
200721_s_at	405.156	P	0.000244141
200722_s_at	1625.24	P	0.000244141
200723_s_at	4705.14	P	0.000244141
200724_at	3.81837	A	0.753906
200725_x_at	6423.2	P	0.000244141
200726_at	5007.49	P	0.000244141
200727_s_at	620.672	P	0.000732422
200728_at	1987.8	P	0.000244141
200729_s_at	1980.99	P	0.000244141
200730_s_at	2751.25	P	0.000244141
200731_s_at	1769.66	P	0.000244141
200732_s_at	2576.99	P	0.000244141
200733_s_at	3086.41	P	0.000244141
200734_s_at	776.238	P	0.000244141
200735_x_at	8665.93	P	0.000244141
200736_s_at	2674.13	P	0.000732422
200737_at	1768.81	P	0.000244141
200738_s_at	6890.93	P	0.000244141
200739_s_at	392.318	P	0.000244141
200740_s_at	1925.11	P	0.000244141
200741_s_at	10601.7	P	0.000244141
200742_s_at	783.872	P	0.000244141
200743_s_at	1620.01	P	0.000244141
200744_s_at	1573.8	P	0.000244141
200745_s_at	1814.33	P	0.000244141
200746_s_at	1806.44	P	0.000244141
200747_s_at	278.98	P	0.00195313
200748_s_at	14369.9	P	0.000244141
200749_at	1484.31	P	0.000244141
200750_s_at	7511.06	P	0.000244141
200751_s_at	2329.56	P	0.000244141
200752_s_at	173.223	P	0.00292969
200753_x_at	2128.23	P	0.000244141
200754_x_at	3818.05	P	0.000244141
200755_s_at	2377.98	P	0.000244141
200756_x_at	2396.13	P	0.000244141
200757_s_at	3096.46	P	0.000244141
200758_s_at	697.268	P	0.000732422
200759_x_at	879.781	P	0.000244141
200760_s_at	1427.97	P	0.000244141
200761_s_at	1895.28	P	0.000244141
200762_at	1377.52	P	0.000244141
200763_s_at	11050.3	P	0.000244141
200764_s_at	1839.64	P	0.000244141
200765_x_at	2899.33	P	0.000244141
200766_at	568.849	P	0.000732422
200767_s_at	147.635	P	0.000244141
200768_s_at	1790.91	P	0.000244141
200769_s_at	551.701	P	0.000244141
200770_s_at	373.836	P	0.000244141
200771_at	829.117	P	0.000244141
200772_x_at	4219.24	P	0.000244141
200773_x_at	5244.75	P	0.000244141
200774_at	2865.18	P	0.000244141
